0.7321141257689797,-0.006716116299739616,0.6523275569898508,0.1960422378545605,0.8656097177338549,-0.7891430140955183,-0.1087076429410903,0.6778782769537773,0.37118483967248467,0.6317350941434964,0.060113453228022674,0.7247104576327957,0.06741209503389316,-0.299322994511577,0.0927835023655931,-0.029496177356103513,0.9948541416566886,0.02804343129298932,0.5631438957808635,-0.27573503567397395,-0.2975060313152178
0.7335034419431253,-0.007141673927403086,0.6503442985158246,0.19741831358580347,0.8622127806872961,-0.7898868254581325,-0.10809897336927249,0.6778615161677617,0.37007184024706025,0.6321905052734376,0.06233588851547112,0.7256566690007751,0.06692702263090589,-0.29965843837614486,0.09111878908606535,-0.02876232185698905,0.9949549830942555,0.030572483261811605,0.5622212031738812,-0.2753508237759041,-0.29745208717394145
0.7347245445035828,-0.008780720803800185,0.6483146811225262,0.19947635671218233,0.8586066015392149,-0.790851077637382,-0.10761249590977194,0.6779944250839358,0.3693970204179182,0.6322015180914463,0.06473516343022638,0.7269235597243184,0.06636743673395239,-0.30040832768057324,0.08975154119869438,-0.02797840164963549,0.9950154011887408,0.033259905153203886,0.5612698436193555,-0.27494216728757115,-0.2974139303435356
0.7365820986318028,-0.010286788732551354,0.6442188014054392,0.2057258609618148,0.8504143337375929,-0.7927548430004632,-0.10525047823419945,0.6776514801880461,0.3671145552075584,0.6333665079681798,0.06972977368312952,0.7298339138646728,0.06510972150095917,-0.3009355977347199,0.088245525328839,-0.02675241160764667,0.994957830325418,0.03944555243305972,0.5595145676585545,-0.27384938643528306,-0.2973692898464674
0.7376386664792646,-0.013712038225559268,0.6414065614334372,0.210472802690817,0.8415946204671252,-0.7954329513915205,-0.10194752430788531,0.6772875207497706,0.36467725370741577,0.6345659766893125,0.0749542266545697,0.7327263054694054,0.0638720148856424,-0.301320520459618,0.08729212148793984,-0.025161093229616793,0.9947103798811783,0.04794022392800716,0.5576036599271813,-0.2729012281574932,-0.2973453473307627
0.7375292957387164,-0.01542047001889791,0.6405631475553548,0.21328760166855934,0.8370335502761301,-0.796563964132185,-0.10000885157987319,0.6775191122626275,0.3632702732883643,0.6348162521780885,0.07752991057923163,0.7345148715612222,0.06332960318825996,-0.30187931557015896,0.08635412330428839,-0.024430622367966576,0.9945770202177352,0.052561021050512025,0.5566388345083714,-0.27225397704921445,-0.29734162655231955
0.7363414673979674,-0.016787431967975483,0.6408919965550861,0.2162796205604319,0.8317721463457545,-0.7975749686476516,-0.09638953958197316,0.6779354232141876,0.3619596963541774,0.6347557035083619,0.0804607794530773,0.7360417399043337,0.06246686077786235,-0.3024074065715881,0.08456576235669812,-0.023421828889833535,0.9944944398284309,0.05727878244883762,0.5553598251839423,-0.27164702055481266,-0.29720362967346764
0.7341941428977784,-0.017722176488561975,0.6419712499536492,0.22026756281407928,0.8263585988984498,-0.798594469784728,-0.09278362083554391,0.6787302111866568,0.3598017784855333,0.6345857305438073,0.08466954122555517,0.7383965290711707,0.06098917387780656,-0.3031896684417991,0.0825286052634278,-0.022439377183350033,0.9944454929931081,0.06134871743232307,0.5542697804610418,-0.2710124333620543,-0.29714723999282877
0.7318886217112068,-0.018239341558134094,0.643133845319716,0.22446654279306585,0.8204528066064161,-0.7995244787435598,-0.08885955869285338,0.6788301221893507,0.3578594868843429,0.6349936387635409,0.08893442294805652,0.7406041264589031,0.05972266175584399,-0.30356822262769134,0.08067108073394906,-0.02152111483247069,0.9943518680167204,0.06552389580330922,0.5533847131743201,-0.27037661175344274,-0.2973367089886581
0.7276028548866798,-0.0167319867048272,0.6446379185281335,0.23400017131912182,0.8078054040481779,-0.8000378549013164,-0.08190255720079422,0.6790219345466428,0.35425318656205096,0.6355915471835947,0.09724853399374142,0.7449314650672586,0.05700622111950393,-0.3043270670575885,0.0774428107795319,-0.019605916041360263,0.9940657911537477,0.07383374548685903,0.5510695007584161,-0.2689510407718836,-0.2974313785935923
